s2orc_paper_id;mag_id;journal_id;journal_cc
3006511;3004520513;157921468;266844
86489952;2968761932;202403813;169324
1911481;1963886393;61246407;53525
45353149;1991781074;74141806;133082
1010294;2057835958;125775545;381164
600540;2351515067;14920484;10607
10086510;2104475486;88061139;221739
131778403;2170307132;103225281;1378472
3133281;2044677856;175700853;64830
12969392;2954589742;51811661;15347
3942510;2588166475;103225281;1378472
18121876;2599137275;200334879;9850
15871887;2407070156;2764908868;614
2099448;2082782268;44643521;122736
2492922;1548221844;2764582555;11829
51880061;2123617622;103225281;1378472
13228378;3000786836;193995496;11178
203641993;3024767046;192650101;366266
2293676;1985725561;70478294;11400
13907079;2103956286;109113098;207382
3251050;2532908389;84409260;5490
12004625;2978787229;60363046;199
16477677;2549603142;119757635;494349
18007865;2616750249;928796702;136867
196181223;2080678507;11896317;458860
10971820;2750948392;134649062;8366
37634034;2059892611;62159105;2003701
16676961;1976760079;129219326;2487
14109864;2605368052;107133554;4758
49545882;2808852987;2764359737;142
34277962;1975359826;168124881;9975
12387425;2150789647;146364893;158711
34542127;2963429925;150996103;82098
43629129;2058055865;128556326;100941
15818686;2401290610;154498293;6723
2700690;2051049589;35920007;69248
41930129;2041847358;17147534;151109
174797769;2963183657;184147796;258602
45052207;2971886574;87035759;4738
159040754;2985143759;3006183880;842685
2656;2002396304;110206669;83749
7279512;2610179525;106296714;445707
2725260;2042851910;130014885;41800
17752005;2340844015;202381698;5618654
36715006;1928542112;2764670493;147
3602049;1517040319;125775545;381164
2885323;2148109689;130757258;4730
5770711;2270772205;928796702;136867
46896066;5675606;2475403985;50520
952899;2963936334;171741597;129509
202541148;3002841327;142305363;303269
154984;1500120746;141020589;123536
8643851;2117440613;161516442;21166
9304055;1508593315;86033158;321115
2981353;2523629266;106296714;445707
1515775;2743464300;106296714;445707
8722684;2127455375;120037611;31936
1607394;1600570561;132210109;40950
679496;2604621803;176643777;21577
18003842;1720183910;127742747;437953
13962954;1911223732;89324355;74571
18199219;1964075806;18902827;181741
1710956;1972356867;114506903;4227
2761325;1980745857;106707257;11417
2132913;1985693490;133078663;13032
18776170;2011718510;51360982;639997
16377400;2034626996;77200987;180434
59488205;2065416951;77748030;64152
15188649;2067004904;2764848058;38478
13748118;2073228030;182850260;92466
3477006;2074834989;172538041;42732
2370808;2084634047;50368787;67709
6147129;2089767006;66221708;40443
11355124;2500953380;2765025344;384
13207136;2090996580;180896277;493
26447809;2102327176;144693862;43927
6030925;2107233141;148503350;37856
17622615;2108489993;90727058;276687
14272458;2110142351;99517592;339942
5905182;2114187424;148561398;148006
13476245;2114512591;74141806;133082
8283512;2119806723;18902827;181741
12859983;2122320850;139349430;44837
18371778;2122683636;55826652;115525
5909710;2131172024;80113298;207448
12449148;2160444588;149131268;266090
12821517;2171750123;149131268;266090
16376914;2172097605;49389958;64312
2873329;2179880041;153560523;246716
8850428;2228952573;141229364;12329
55442959;2234360442;164906323;38242
3689989;2252324212;52395412;1442288
909887;2340571273;18902827;181741
15301112;2482475953;106296714;445707
13868805;2513190334;78242885;131445
10931715;2537289337;80684715;15380
15905942;2583824770;106296714;445707
7776150;2584607945;106296714;445707
11057728;2594309699;267729;22957
31172406;2612795713;165473669;223494
1788508;2613072641;2764813624;5253
5773991;2017637046;147953040;137119
7640960;2404979039;11189987;11882
11245779;2761127839;2752854997;56966
16761639;2784388390;2765036361;657
14857795;2786194508;106296714;445707
62841469;2913309878;183886180;78580
3527459;2939578265;51360982;639997
63682126;2962739495;112778392;38345
625045;2962747934;172477885;38177
1723798;2962804622;4357572;33686
27395359;2962961215;117679221;53909
34575587;2962965258;118988714;383264
69933420;2963026934;51360982;639997
15623035;2963078637;60324941;22053
63725150;2963293387;207023548;306970
19598093;2963300876;165473669;223494
38991580;2963348242;18904315;66298
38744679;2963483313;41034432;23490
39262371;2963505747;199944782;1180122
16452523;2963638533;2898405271;48160
18036543;2963713731;103047102;36004
14402484;2963838918;14709335;62043
4306713;2963851515;38448739;44405
119711714;2963896232;177675236;99760
153184;2964183106;70695507;213713
