s2orc_paper_id;mag_id;journal_id;journal_cc
117340138;2949622068;187585107;1398361
210838630;2162204436;2475403985;50520
53008201;2480063498;152214771;1129
13918518;2080300517;133490392;3199219
55056502;2171667339;2737612732;2280
56283265;3000307408;186126824;19978
14401563;2119576107;173952182;1793782
118563503;2211907853;94052278;356094
127464508;2139534914;2739058702;11134
53625769;2887455335;153378518;73962
119351556;2556781044;120662888;316297
4604285;3002563646;1980519;6235692
46349928;2139073996;207178839;5016394
13908605;2506995858;207178839;5016394
15331380;2963696122;131967590;16006
119614722;2963693437;200871675;250100
17640964;2106971935;173952182;1793782
118104687;2149188055;195663288;2486617
119094007;1969535323;126920787;42916
54642403;2173145941;172501725;482124
119190883;2126051647;195663288;2486617
208910251;3015302955;24807848;8274991
3977698;2595178356;2764664775;22954
119603165;2569499165;187585107;1398361
15988432;119058590;41034432;23490
116984160;1518266886;187585107;1398361
119340792;1575901372;112041929;17486
118711252;1663330788;128136061;19542
119593144;1816909598;158241587;516953
18059550;1821109783;38448739;44405
119105943;1866372664;195663288;2486617
55387106;1941704054;195663288;2486617
17781168;1943562311;205231332;1790391
109073457;2269542446;2764664775;22954
11328112;1981257234;35440848;28834
16544444;1982351662;40212770;171790
119275528;1987384775;76385772;32873
43664548;2007330068;205231332;1790391
54504426;2015990445;205231332;1790391
53418830;2022920929;187585107;1398361
55326929;2028434550;13400002;8594
15853208;2041317523;87494164;13626
7600566;2044364746;194691280;213461
53376974;2047810077;19730638;340662
15645228;2048972354;104875562;703367
53686257;2053354369;120662888;316297
118591622;2056061490;146144561;17626
16910003;2064628341;205231332;1790391
29357915;2074520391;74141806;133082
15284133;2082852635;79244937;590583
84833968;2100192999;179979277;156353
2818128;2101022607;99517592;339942
16785764;2107766962;195663288;2486617
16192457;2124853391;81011612;113252
8097412;2166851054;205231332;1790391
119331233;2499216009;12965339;46408
119228610;2543477783;94052278;356094
119020484;2556979599;39223014;290279
118664896;1973905146;128122872;45920
119129622;2793861324;31485498;2300
119103948;2785565445;125733402;6408
147703916;2944308331;62159105;2003701
189841391;2894094021;52395412;1442288
119684586;2962733313;54953690;247562
55240654;2962754674;205231332;1790391
119147428;2962779644;158842918;90907
119170635;2962917228;114104845;55322
15591281;2962930261;200334879;9850
53619524;2962939267;72716621;173308
119619203;2962957233;62223294;141464
119324637;2962979033;10584360;8644
73551241;2962984127;184577771;29007
51755613;2963303252;71584477;185154
119185776;2963489823;207372152;67451
1012439;2963562062;118988714;383264
16632217;2963575901;205231332;1790391
119294953;2963771275;122441808;227633
118817436;2963963394;2898612692;21062
119323358;2963992616;179905963;31610
119321390;2964043180;126920787;42916
118354241;2964205738;95739953;1287783
119277883;2964243503;1980519;6235692
54791484;2964289960;74141806;133082
202537316;2976978524;1980519;6235692
119351706;2982226134;205231332;1790391
189999853;2991167124;187585107;1398361
14552087;2996394632;132681663;72511
119282220;2998153640;200871675;250100
202712451;3000550758;83252788;14232
208637246;3004494377;183686791;588778
202888708;3006749898;90999920;764587
119383284;3008986195;2737427234;176965
118542454;3009018969;60030702;489275
119158106;3021019254;54953690;247562
15938873;2138079618;182689569;39891
67778482;2963081694;81006798;6050
73709858;2762203658;195663288;2486617
118496805;2006832651;14419372;121459
76652735;2785143318;119230507;1089880
56098493;2080281366;207178839;5016394
118841092;2100084083;94052278;356094
119119058;1885762196;195663288;2486617
7802629;1611875397;170571218;5931
173188264;2947243403;195663288;2486617
39942221;2163299973;89108927;95192
12250377;2950611332;195663288;2486617
55981904;2131494945;204847658;947275
118642311;1566160375;2764971142;31484
207870788;2982987228;2500088085;36711
119428041;2883994317;195663288;2486617
54515819;2497155931;207178839;5016394
17067570;1956998217;126644158;435580
17623800;2122002169;2489979626;1800
7984219;2137432458;164566984;2122545
119215651;2576810712;94052278;356094
118884265;2785393863;142305363;303269
16107188;1536909397;6410836;187396
121288888;2013984441;59933527;152414
119210214;1976614767;7424199;110053
210859259;3001568843;70718007;205848
62828885;2963036970;130774151;164187
201058423;2968648070;195663288;2486617
67841827;2145495817;90873577;11560
17005781;2583605372;106296714;445707
10634406;2168204758;205231332;1790391
119184875;1994639786;100695177;874804
18325754;2963672017;28330355;44880
7607940;2121169088;118162903;25851
345801;2143685060;187585107;1398361
115468988;116649068;62159105;2003701
15849212;2951876475;24688465;435453
1386873;2038081132;3006183880;842685
119128911;2892631123;20133105;53994
118666440;1968129592;185067381;249665
203593599;2974955753;195663288;2486617
62821479;2964208242;8839896;17364
12161703;2963017645;2737735205;10447
208512592;2141524661;187497233;13501
119361612;2298281064;190936833;13670
119243271;2056387086;1980519;6235692
212634172;3009586126;133490392;3199219
119555648;2887157144;172501725;482124
62840473;2962682016;55806205;122365
203836103;2982243028;205231332;1790391
115962585;2119302322;133490392;3199219
118910652;2125813897;169946948;12729
14973209;1894002616;32973720;245042
14980733;1494364037;148709879;854018
122106606;3025633859;15431765;42321
18404865;1529206345;204847658;947275
118807359;2600577539;3649266;565095
4696289;2047319569;173952182;1793782
18829202;2170930945;1980519;6235692
12259561;2124814886;3121261024;2784247
12462520;1523963569;1980519;6235692
905285;1596708565;38448739;44405
17102887;1603569587;2764899347;4989
18656748;1607969232;169735585;13853
118664914;1753661322;1980519;6235692
14127703;1786516248;195663288;2486617
11303289;1857411574;130197424;67851
8328449;1882689307;152000018;1291440
2051927;1921303024;111381568;84503
15333803;1927263294;136228885;90
789782;1954168420;90727058;276687
13939234;1969846957;94052278;356094
9946882;1978909834;2898222998;144347
9123730;1986360923;197419112;9479
11832902;1991189630;120662888;316297
53657214;1993587002;163499366;36623
