s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
51761462;2151136987;2011;7;56;57;2533540;63;17;7;135;45;7
119082300;2774764945;2018;5;37;93;61934;25;12;5;57;22;15
167217522;2947454584;2019;3;2;22;43251;2;1;3;97;30;13
16025256;2017371137;2014;3;10;45;270369;36;10;3;166;13;16
119115178;1981470706;2012;3;27;12;253429;33;7;3;114;19;11
119736924;2094373977;2014;1;6;13;73789;5;5;1;5;5;7
141508798;2942842816;2019;6;31;109;170828;102;26;6;210;55;13
56223576;2808427020;2019;8;22;109;199756;250;48;8;512;120;14
119692643;2963481165;2012;2;0;0;1327;9;1;2;230;12;7
20996302;2561452740;2017;2;68;126;555443;44;16;2;254;67;17
119067770;2742893617;2017;1;0;0;5142;244;24;1;244;24;7
16019799;2022021111;2014;3;1;6;44241;420;62;3;9;3;12
55253061;1981396236;1999;19;297;42;24890;8;6;9;139;30;8
119017033;2964165614;2019;2;0;12;58225;1;0;2;4;1;10
14101204;2789848025;2017;1;0;0;14775;81;1;1;81;1;14
119716529;2109096233;2014;2;22;25;24713;20;10;2;262;52;8
14984496;2952581842;2020;3;2;87;80718;1;1;3;79;22;16
49313459;2963806356;2019;3;28;55;3104;66;15;3;208;43;18
116383930;1985952025;1998;3;60;26;27355;5;5;3;167;46;12
119257160;2036465727;2013;1;17;51;48110;5;5;1;5;5;13
16753730;2095888397;2007;6;80;86;10130;41;18;6;368;76;14
22159709;2561566614;2016;2;0;6;138910;25;4;2;367;49;11
3325420;3000226654;2020;4;1;30;7403;1;1;4;7;3;14
16797500;2106461132;1997;1;1;15;9364;1;1;1;1;1;12
119320353;2962906817;2018;2;3;31;11637;28;8;2;27;8;12
11119178;2944405761;2019;2;7;0;120761;7;1;2;26;6;15
119638725;2007429741;2011;1;1;13;1913;1;1;1;1;1;11
119140897;2964208039;2019;2;16;30;94345;193;26;2;54;17;7
55269398;2058613888;2012;8;0;4;69640;2;0;8;2;0;12
58938212;1997852628;2011;3;38;65;375310;18;12;3;165;26;12
15364780;171072127;2009;3;1;0;596602;129;24;3;40;14;8
18495393;1507695465;2003;1;10;13;47663;99;18;1;99;18;8
18355163;1592068265;2004;1;81;23;3131;2;1;1;2;1;5
119278036;1733578878;2012;3;25;42;595;113;29;3;443;96;9
119194219;1758306456;2012;4;24;102;161373;19;9;4;25;16;16
118408371;1817089746;2015;2;4;57;260971;43;15;2;34;11;18
118744837;1904979880;2015;3;149;77;104075;55;14;3;80;44;14
7527043;1966707797;2009;3;26;44;273451;158;20;3;2;1;13
207317980;1988866427;2011;6;1;37;327151;68;21;6;130;19;10
153923;1992737001;2013;2;26;29;129219;818;55;2;17;9;17
7445880;2000518919;2004;3;53;61;58225;61;20;3;107;35;11
16507409;2001318984;2002;2;1;24;701263;23;6;2;61;17;8
118887366;2002185948;2014;2;5;15;37056;2;1;2;2;1;9
119115315;2262815863;2015;2;1;5;26453;4;1;2;91;14;7
119115493;2004982375;2015;2;28;144;267423;4;1;2;91;14;7
17596825;2006762121;2008;4;86;40;498553;47;24;4;145;50;11
14812310;2520245410;1996;1;1;0;273451;165;37;1;165;37;9
55069888;2013279205;2011;16;18;42;66874;43;18;9;89;33;14
115156111;2017894264;2005;2;22;12;4935;3;1;2;60;11;5
10374320;2024489649;2015;4;2;27;13278;91;16;4;52;13;15
16791773;2028489891;2011;3;48;35;151049;77;14;3;83;20;11
6994693;2032639263;2012;3;1;30;14584;2;1;3;10;4;10
18348020;2035491457;2002;2;23;54;397285;34;9;2;43;10;10
