s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
26589678;2061640576;2010;5;19;21;97155;54;21;5;12;4;10
149949570;2977400810;2020;2;1;20;1210;25;4;2;35;4;8
53557040;1964483161;2012;2;4;24;86125;40;12;2;26;11;10
18740588;1994877723;2014;6;4;30;13953;4;2;6;353;29;12
201070705;2345072066;2016;8;89;233;20362;14;6;8;329;68;29
56205890;2018382661;2012;1;1;3;12864;19;2;1;19;2;13
155086668;1509498492;2011;5;21;46;108710;45;11;5;251;36;13
155065508;2015556482;2008;2;9;42;116924;81;22;2;475;69;7
15480818;2157071333;2015;2;12;35;17525;19;6;2;34;12;4
59483056;2052946993;2009;2;71;45;257765;41;7;2;61;8;8
24712505;2302729817;2017;2;7;43;793098;11;4;2;196;52;15
14078885;2558531213;2016;4;99;115;27993;98;15;4;372;24;14
14880772;1727442238;2016;3;1;29;30803;139;54;3;60;11;3
156034766;1951913507;1998;1;29;6;12924;71;18;1;71;18;10
59129197;1026703158;2011;2;0;0;457015;80;20;2;299;66;6
54935951;2004774413;2015;6;92;38;117797;29;12;6;56;15;20
15001674;2023222905;2005;3;0;27;18978;41;6;3;75;10;9
8197846;2029446774;2008;2;15;36;19656;43;12;2;199;15;11
55973855;2057920805;2014;2;5;40;98636;3;1;2;151;24;14
54035846;2078563724;2014;2;5;30;94545;25;6;2;211;55;17
55669588;2080281924;2009;2;9;42;44902;300;28;2;214;32;7
144254837;2084910283;2009;1;6;17;214519;96;12;1;96;12;10
35837478;2101791311;2014;3;11;30;60190;143;14;3;222;25;10
14536365;2119253669;2013;3;185;41;94124;94;19;3;98;15;15
207033638;2128316369;2014;2;13;37;8148;85;20;2;83;10;8
9943037;2143163495;2012;1;64;28;257765;37;7;1;37;7;8
53414079;2194757248;2017;4;7;43;91239;35;6;4;200;28;15
155081101;2053356627;2012;3;26;83;97237;205;30;3;169;32;4
1285110;2271744487;2015;3;76;39;11333;29;6;3;315;41;9
54815613;2294682213;2015;1;0;0;10640;3;2;1;3;2;12
156941306;2409880027;2019;2;6;21;192248;26;6;2;184;28;21
6358649;2512943584;2017;2;5;60;86125;241;45;2;9;2;13
51988324;2755127879;2018;3;261;29;5138;75;17;3;95;31;14
158280089;2809529817;2019;3;34;135;242843;1210;95;3;249;30;19
158822818;2886101487;2019;3;86;31;252755;315;54;3;45;7;7
55915419;2890733850;2006;1;290;0;855174;896;196;1;896;196;3
40419155;2963233659;2014;2;10;27;14867;316;44;2;34;6;11
155002030;2964118932;2019;3;6;0;151049;7;2;3;87;26;10
20994191;2556682179;2017;3;24;52;10427;59;11;3;61;15;7
154740924;2135189359;2005;2;14;17;47703;108;12;2;190;21;9
53546263;1986101656;1990;1;113;31;21994;631;80;1;631;80;13
6072010;2949909691;2019;2;10;74;99098;7;4;2;234;53;16
152811980;1970584004;2006;2;32;27;855174;178;19;2;218;42;11
53118865;2123926347;2003;4;122;74;22524;590;63;4;282;48;9
15533055;2151461933;2009;2;242;62;26900;111;27;2;417;114;12
30844314;2239922358;2016;4;17;24;753365;18;2;4;839;83;10
53839841;2038928584;2013;3;83;84;37882;33;7;3;149;23;11
207548957;2962935452;2017;2;10;28;324727;42;5;2;21;3;10
53533592;1986695362;2001;4;1;0;20540;1;1;4;251;46;7
56126507;2077480982;2009;3;12;16;65287;14;2;3;3;1;10
55450593;2313700226;1993;3;4;4;30797;37;4;3;47;3;13
14895169;2099101350;1999;2;13;23;18563;9;8;2;155;38;7
154143413;2165438948;2014;4;4;35;148574;2;1;4;187;27;9
53557484;1585761956;1992;4;228;15;13489;49;11;4;224;57;6
158341761;2071789812;2010;1;762;151;71264;98;45;1;98;45;9
29064323;2088403159;2010;1;198;94;855174;434;33;1;434;33;16
154468336;1618271650;2009;1;72;8;102874;89;17;1;89;17;6
16144451;2138250396;2000;3;1473;49;258440;50;22;3;58;24;13
